"Dice_index"	"Hu_Prot"	"Vir_prot_1"	"Vir_prot_2"	"Vir_prot_1_Type"	"Vir_prot_2_Type"	"Comparison_type"
0.763636363636364	"Q9Y297"	"P03129"	"P19554"	"High risk"	"HIV"	"HIV:High risk"
0.716981132075472	"Q9Y297"	"P03129"	"P69700"	"High risk"	"HIV"	"HIV:High risk"
0.627450980392157	"Q9Y297"	"P03129"	"Q9WB91"	"High risk"	"HIV"	"HIV:High risk"
0.878048780487805	"Q9Y297"	"P05919"	"P19554"	"HIV"	"HIV"	"HIV:HIV"
0.974358974358974	"Q9Y297"	"P05919"	"P69700"	"HIV"	"HIV"	"HIV:HIV"
0.918918918918919	"Q9Y297"	"P05919"	"Q9WB91"	"HIV"	"HIV"	"HIV:HIV"
0.857142857142857	"Q9Y297"	"P19554"	"P69700"	"HIV"	"HIV"	"HIV:HIV"
0.85	"Q9Y297"	"P19554"	"Q9WB91"	"HIV"	"HIV"	"HIV:HIV"
0.894736842105263	"Q9Y297"	"P69700"	"Q9WB91"	"HIV"	"HIV"	"HIV:HIV"
0.272727272727273	"Q9Y2H9"	"P03126"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0.181818181818182	"Q9Y2Q3"	"P03126"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0.622222222222222	"Q9Y2S7"	"P03120"	"P03126"	"High risk"	"High risk"	"High risk:High risk"
0.654545454545455	"Q9Y2S7"	"P03120"	"P04015"	"High risk"	"High risk"	"High risk:High risk"
0.528301886792453	"Q9Y2S7"	"P03120"	"P06423"	"High risk"	"High risk"	"High risk:High risk"
0.354838709677419	"Q9Y2S7"	"P03120"	"P06427"	"High risk"	"High risk"	"High risk:High risk"
0.457142857142857	"Q9Y2S7"	"P03120"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0.549019607843137	"Q9Y2S7"	"P03120"	"P06790"	"High risk"	"High risk"	"High risk:High risk"
0.352941176470588	"Q9Y2S7"	"P03120"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.48780487804878	"Q9Y2S7"	"P03120"	"P24835"	"High risk"	"High risk"	"High risk:High risk"
0.5	"Q9Y2S7"	"P03126"	"P04015"	"High risk"	"High risk"	"High risk:High risk"
0.608695652173913	"Q9Y2S7"	"P03126"	"P06423"	"High risk"	"High risk"	"High risk:High risk"
0.145454545454545	"Q9Y2S7"	"P03126"	"P06427"	"High risk"	"High risk"	"High risk:High risk"
0.642857142857143	"Q9Y2S7"	"P03126"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0.590909090909091	"Q9Y2S7"	"P03126"	"P06790"	"High risk"	"High risk"	"High risk:High risk"
0.0909090909090909	"Q9Y2S7"	"P03126"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.823529411764706	"Q9Y2S7"	"P03126"	"P24835"	"High risk"	"High risk"	"High risk:High risk"
0.285714285714286	"Q9Y2S7"	"P04015"	"P06423"	"High risk"	"High risk"	"High risk:High risk"
0.553846153846154	"Q9Y2S7"	"P04015"	"P06427"	"High risk"	"High risk"	"High risk:High risk"
0.315789473684211	"Q9Y2S7"	"P04015"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0.296296296296296	"Q9Y2S7"	"P04015"	"P06790"	"High risk"	"High risk"	"High risk:High risk"
0.62962962962963	"Q9Y2S7"	"P04015"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.409090909090909	"Q9Y2S7"	"P04015"	"P24835"	"High risk"	"High risk"	"High risk:High risk"
0	"Q9Y2S7"	"P06423"	"P06427"	"High risk"	"High risk"	"High risk:High risk"
0.5	"Q9Y2S7"	"P06423"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0.961538461538462	"Q9Y2S7"	"P06423"	"P06790"	"High risk"	"High risk"	"High risk:High risk"
0	"Q9Y2S7"	"P06423"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.619047619047619	"Q9Y2S7"	"P06423"	"P24835"	"High risk"	"High risk"	"High risk:High risk"
0	"Q9Y2S7"	"P06427"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0	"Q9Y2S7"	"P06427"	"P06790"	"High risk"	"High risk"	"High risk:High risk"
0.688524590163934	"Q9Y2S7"	"P06427"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0	"Q9Y2S7"	"P06427"	"P24835"	"High risk"	"High risk"	"High risk:High risk"
0.529411764705882	"Q9Y2S7"	"P06463"	"P06790"	"High risk"	"High risk"	"High risk:High risk"
0	"Q9Y2S7"	"P06463"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.75	"Q9Y2S7"	"P06463"	"P24835"	"High risk"	"High risk"	"High risk:High risk"
0	"Q9Y2S7"	"P06790"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.6	"Q9Y2S7"	"P06790"	"P24835"	"High risk"	"High risk"	"High risk:High risk"
0	"Q9Y2S7"	"P24830"	"P24835"	"High risk"	"High risk"	"High risk:High risk"
0	"Q9Y2Y4"	"P03129"	"P06429"	"High risk"	"High risk"	"High risk:High risk"
0.571428571428571	"Q9Y2Y4"	"P03129"	"P06464"	"High risk"	"High risk"	"High risk:High risk"
0.380952380952381	"Q9Y2Y4"	"P03129"	"P06788"	"High risk"	"High risk"	"High risk:High risk"
0	"Q9Y2Y4"	"P06429"	"P06464"	"High risk"	"High risk"	"High risk:High risk"
0.0833333333333333	"Q9Y2Y4"	"P06429"	"P06788"	"High risk"	"High risk"	"High risk:High risk"
0.222222222222222	"Q9Y2Y4"	"P06464"	"P06788"	"High risk"	"High risk"	"High risk:High risk"
0.0769230769230769	"Q9Y3A4"	"P06429"	"P24835"	"High risk"	"High risk"	"High risk:High risk"
0	"Q9Y3B6"	"P06429"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0	"Q9Y3B6"	"P06429"	"P06788"	"High risk"	"High risk"	"High risk:High risk"
0	"Q9Y3B6"	"P06429"	"P24835"	"High risk"	"High risk"	"High risk:High risk"
0	"Q9Y3B6"	"P06429"	"P24837"	"High risk"	"High risk"	"High risk:High risk"
0.611111111111111	"Q9Y3B6"	"P06463"	"P06788"	"High risk"	"High risk"	"High risk:High risk"
0.947368421052632	"Q9Y3B6"	"P06463"	"P24835"	"High risk"	"High risk"	"High risk:High risk"
0.529411764705882	"Q9Y3B6"	"P06463"	"P24837"	"High risk"	"High risk"	"High risk:High risk"
0.647058823529412	"Q9Y3B6"	"P06788"	"P24835"	"High risk"	"High risk"	"High risk:High risk"
0.733333333333333	"Q9Y3B6"	"P06788"	"P24837"	"High risk"	"High risk"	"High risk:High risk"
0.5625	"Q9Y3B6"	"P24835"	"P24837"	"High risk"	"High risk"	"High risk:High risk"
0.758620689655172	"Q9Y3C4"	"P06463"	"P24835"	"High risk"	"High risk"	"High risk:High risk"
0.68	"Q9Y3D0"	"P03126"	"P06427"	"High risk"	"High risk"	"High risk:High risk"
0	"Q9Y3D0"	"P03126"	"P06462"	"High risk"	"High risk"	"High risk:High risk"
0.666666666666667	"Q9Y3D0"	"P03126"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0.76	"Q9Y3D0"	"P03126"	"P24835"	"High risk"	"High risk"	"High risk:High risk"
0.05	"Q9Y3D0"	"P06427"	"P06462"	"High risk"	"High risk"	"High risk:High risk"
0.723404255319149	"Q9Y3D0"	"P06427"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0.827586206896552	"Q9Y3D0"	"P06427"	"P24835"	"High risk"	"High risk"	"High risk:High risk"
0	"Q9Y3D0"	"P06462"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0.05	"Q9Y3D0"	"P06462"	"P24835"	"High risk"	"High risk"	"High risk:High risk"
0.638297872340426	"Q9Y3D0"	"P06463"	"P24835"	"High risk"	"High risk"	"High risk:High risk"
0.772727272727273	"Q9Y4B6"	"A0A288CFT1"	"P18045"	"HIV"	"HIV"	"HIV:HIV"
0.622950819672131	"Q9Y4B6"	"A0A288CFT1"	"P18099"	"HIV"	"HIV"	"HIV:HIV"
0.752688172043011	"Q9Y4B6"	"A0A288CFT1"	"P69726"	"HIV"	"HIV"	"HIV:HIV"
0.64	"Q9Y4B6"	"P18045"	"P18099"	"HIV"	"HIV"	"HIV:HIV"
0.635514018691589	"Q9Y4B6"	"P18045"	"P69726"	"HIV"	"HIV"	"HIV:HIV"
0.45	"Q9Y4B6"	"P18099"	"P69726"	"HIV"	"HIV"	"HIV:HIV"
0.305555555555556	"Q9Y4E8"	"P03126"	"P04601"	"High risk"	"HIV"	"HIV:High risk"
0.0952380952380952	"Q9Y4E8"	"P03126"	"P06427"	"High risk"	"High risk"	"High risk:High risk"
0	"Q9Y4E8"	"P03126"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0.260869565217391	"Q9Y4E8"	"P04601"	"P06427"	"HIV"	"High risk"	"HIV:High risk"
0.0784313725490196	"Q9Y4E8"	"P04601"	"P06463"	"HIV"	"High risk"	"HIV:High risk"
0.19047619047619	"Q9Y4E8"	"P06427"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0	"Q9Y4K3"	"P03126"	"P03129"	"High risk"	"High risk"	"High risk:High risk"
0.05	"Q9Y4K3"	"P03126"	"P04601"	"High risk"	"HIV"	"HIV:High risk"
0.484848484848485	"Q9Y4K3"	"P03129"	"P04601"	"High risk"	"HIV"	"HIV:High risk"
0.789473684210526	"Q9Y570"	"P03120"	"P04015"	"High risk"	"High risk"	"High risk:High risk"
0.871794871794872	"Q9Y570"	"P03120"	"P06423"	"High risk"	"High risk"	"High risk:High risk"
0.645161290322581	"Q9Y570"	"P03120"	"P06790"	"High risk"	"High risk"	"High risk:High risk"
0.260869565217391	"Q9Y570"	"P03120"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.717948717948718	"Q9Y570"	"P04015"	"P06423"	"High risk"	"High risk"	"High risk:High risk"
0.709677419354839	"Q9Y570"	"P04015"	"P06790"	"High risk"	"High risk"	"High risk:High risk"
0.347826086956522	"Q9Y570"	"P04015"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.5625	"Q9Y570"	"P06423"	"P06790"	"High risk"	"High risk"	"High risk:High risk"
0.166666666666667	"Q9Y570"	"P06423"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.5	"Q9Y570"	"P06790"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0	"Q9Y679"	"A0A220NMU2"	"P06427"	"High risk"	"High risk"	"High risk:High risk"
0.784313725490196	"Q9Y6N9"	"P04020"	"P06464"	"High risk"	"High risk"	"High risk:High risk"
0.697674418604651	"Q9Y6Q5"	"P03129"	"P06788"	"High risk"	"High risk"	"High risk:High risk"
0.352941176470588	"P0CG47"	"P03126"	"P03129"	"High risk"	"High risk"	"High risk:High risk"
0.526315789473684	"P0DP58"	"P06463"	"P24835"	"High risk"	"High risk"	"High risk:High risk"
0.4	"P10074"	"P03129"	"P06429"	"High risk"	"High risk"	"High risk:High risk"
0.0930232558139535	"P10074"	"P03129"	"P06464"	"High risk"	"High risk"	"High risk:High risk"
0.133333333333333	"P10074"	"P06429"	"P06464"	"High risk"	"High risk"	"High risk:High risk"
0	"P10914"	"P03129"	"P04020"	"High risk"	"High risk"	"High risk:High risk"
0.0769230769230769	"P10914"	"P03129"	"P04608"	"High risk"	"HIV"	"HIV:High risk"
0	"P10914"	"P04020"	"P04608"	"High risk"	"HIV"	"HIV:High risk"
0.0444444444444444	"P11021"	"P03120"	"P03129"	"High risk"	"High risk"	"High risk:High risk"
0.333333333333333	"P11021"	"P03120"	"P04608"	"High risk"	"HIV"	"HIV:High risk"
0.604651162790698	"P11021"	"P03120"	"P06423"	"High risk"	"High risk"	"High risk:High risk"
0.372093023255814	"P11021"	"P03120"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0.188679245283019	"P11021"	"P03120"	"P06790"	"High risk"	"High risk"	"High risk:High risk"
0.210526315789474	"P11021"	"P03120"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.507936507936508	"P11021"	"P03129"	"P04608"	"High risk"	"HIV"	"HIV:High risk"
0.0434782608695652	"P11021"	"P03129"	"P06423"	"High risk"	"High risk"	"High risk:High risk"
0.217391304347826	"P11021"	"P03129"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0	"P11021"	"P03129"	"P06790"	"High risk"	"High risk"	"High risk:High risk"
0	"P11021"	"P03129"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.295081967213115	"P11021"	"P04608"	"P06423"	"HIV"	"High risk"	"HIV:High risk"
0.491803278688525	"P11021"	"P04608"	"P06463"	"HIV"	"High risk"	"HIV:High risk"
0.169014084507042	"P11021"	"P04608"	"P06790"	"HIV"	"High risk"	"HIV:High risk"
0.392857142857143	"P11021"	"P04608"	"P24830"	"HIV"	"High risk"	"HIV:High risk"
0.409090909090909	"P11021"	"P06423"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0.185185185185185	"P11021"	"P06423"	"P06790"	"High risk"	"High risk"	"High risk:High risk"
0.256410256410256	"P11021"	"P06423"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.037037037037037	"P11021"	"P06463"	"P06790"	"High risk"	"High risk"	"High risk:High risk"
0.307692307692308	"P11021"	"P06463"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.122448979591837	"P11021"	"P06790"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.8	"P11308"	"P04020"	"P06429"	"High risk"	"High risk"	"High risk:High risk"
0.378378378378378	"P12004"	"P03129"	"P04608"	"High risk"	"HIV"	"HIV:High risk"
0	"P12004"	"P03129"	"P06429"	"High risk"	"High risk"	"High risk:High risk"
0.4	"P12004"	"P03129"	"P06464"	"High risk"	"High risk"	"High risk:High risk"
0.555555555555556	"P12004"	"P03129"	"P06788"	"High risk"	"High risk"	"High risk:High risk"
0.461538461538462	"P12004"	"P03129"	"P24837"	"High risk"	"High risk"	"High risk:High risk"
0.7	"P12004"	"P03129"	"Q84292"	"High risk"	"High risk"	"High risk:High risk"
0.1875	"P12004"	"P04608"	"P06429"	"HIV"	"High risk"	"HIV:High risk"
0.294117647058824	"P12004"	"P04608"	"P06464"	"HIV"	"High risk"	"HIV:High risk"
0.378378378378378	"P12004"	"P04608"	"P06788"	"HIV"	"High risk"	"HIV:High risk"
0.711111111111111	"P12004"	"P04608"	"P24837"	"HIV"	"High risk"	"HIV:High risk"
0.41025641025641	"P12004"	"P04608"	"Q84292"	"HIV"	"High risk"	"HIV:High risk"
0.4	"P12004"	"P06429"	"P06464"	"High risk"	"High risk"	"High risk:High risk"
0.307692307692308	"P12004"	"P06429"	"P06788"	"High risk"	"High risk"	"High risk:High risk"
0.0952380952380952	"P12004"	"P06429"	"P24837"	"High risk"	"High risk"	"High risk:High risk"
0.266666666666667	"P12004"	"P06429"	"Q84292"	"High risk"	"High risk"	"High risk:High risk"
0.266666666666667	"P12004"	"P06464"	"P06788"	"High risk"	"High risk"	"High risk:High risk"
0.434782608695652	"P12004"	"P06464"	"P24837"	"High risk"	"High risk"	"High risk:High risk"
0.470588235294118	"P12004"	"P06464"	"Q84292"	"High risk"	"High risk"	"High risk:High risk"
0.307692307692308	"P12004"	"P06788"	"P24837"	"High risk"	"High risk"	"High risk:High risk"
0.8	"P12004"	"P06788"	"Q84292"	"High risk"	"High risk"	"High risk:High risk"
0.428571428571429	"P12004"	"P24837"	"Q84292"	"High risk"	"High risk"	"High risk:High risk"
0.84	"P12931"	"P03407"	"P04601"	"HIV"	"HIV"	"HIV:HIV"
0	"P12931"	"P03407"	"P04604"	"HIV"	"HIV"	"HIV:HIV"
0.791666666666667	"P12931"	"P03407"	"Q9QPN3"	"HIV"	"HIV"	"HIV:HIV"
0	"P12931"	"P04601"	"P04604"	"HIV"	"HIV"	"HIV:HIV"
0.904761904761905	"P12931"	"P04601"	"Q9QPN3"	"HIV"	"HIV"	"HIV:HIV"
0	"P12931"	"P04604"	"Q9QPN3"	"HIV"	"HIV"	"HIV:HIV"
0.958333333333333	"P13051"	"A0A288CFT1"	"P05928"	"HIV"	"HIV"	"HIV:HIV"
0.564102564102564	"P13667"	"P03129"	"P06788"	"High risk"	"High risk"	"High risk:High risk"
0.242424242424242	"P13667"	"P03129"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.242424242424242	"P13667"	"P03129"	"P24837"	"High risk"	"High risk"	"High risk:High risk"
0.277777777777778	"P13667"	"P06788"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.388888888888889	"P13667"	"P06788"	"P24837"	"High risk"	"High risk"	"High risk:High risk"
0.133333333333333	"P13667"	"P24830"	"P24837"	"High risk"	"High risk"	"High risk:High risk"
0	"P14618"	"P04020"	"P06464"	"High risk"	"High risk"	"High risk:High risk"
0.1	"P14618"	"P04020"	"P24835"	"High risk"	"High risk"	"High risk:High risk"
0	"P14618"	"P04020"	"P24837"	"High risk"	"High risk"	"High risk:High risk"
0	"P14618"	"P06464"	"P24835"	"High risk"	"High risk"	"High risk:High risk"
0	"P14618"	"P06464"	"P24837"	"High risk"	"High risk"	"High risk:High risk"
0.333333333333333	"P14618"	"P24835"	"P24837"	"High risk"	"High risk"	"High risk:High risk"
0.166666666666667	"P15408"	"P04020"	"P06429"	"High risk"	"High risk"	"High risk:High risk"
0.717948717948718	"P15408"	"P04020"	"P06464"	"High risk"	"High risk"	"High risk:High risk"
0.260869565217391	"P15408"	"P06429"	"P06464"	"High risk"	"High risk"	"High risk:High risk"
0.933333333333333	"P15954"	"P03129"	"P06429"	"High risk"	"High risk"	"High risk:High risk"
0.5	"P16144"	"P03120"	"P04015"	"High risk"	"High risk"	"High risk:High risk"
0.6	"P16144"	"P03120"	"P06423"	"High risk"	"High risk"	"High risk:High risk"
0.612244897959184	"P16144"	"P03120"	"P06790"	"High risk"	"High risk"	"High risk:High risk"
0.536585365853659	"P16144"	"P03120"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.882352941176471	"P16144"	"P04015"	"P06423"	"High risk"	"High risk"	"High risk:High risk"
0.744186046511628	"P16144"	"P04015"	"P06790"	"High risk"	"High risk"	"High risk:High risk"
0.971428571428571	"P16144"	"P04015"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.744186046511628	"P16144"	"P06423"	"P06790"	"High risk"	"High risk"	"High risk:High risk"
0.914285714285714	"P16144"	"P06423"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.772727272727273	"P16144"	"P06790"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0	"A0A0U1RQC9"	"A0A288CFT1"	"P03120"	"HIV"	"High risk"	"HIV:High risk"
0.24390243902439	"A0A0U1RQC9"	"A0A288CFT1"	"P03126"	"HIV"	"High risk"	"HIV:High risk"
0.355555555555556	"A0A0U1RQC9"	"A0A288CFT1"	"P04019"	"HIV"	"High risk"	"HIV:High risk"
0.196078431372549	"A0A0U1RQC9"	"A0A288CFT1"	"P04601"	"HIV"	"HIV"	"HIV:HIV"
0.114285714285714	"A0A0U1RQC9"	"A0A288CFT1"	"P04608"	"HIV"	"HIV"	"HIV:HIV"
0.432432432432432	"A0A0U1RQC9"	"A0A288CFT1"	"P06463"	"HIV"	"High risk"	"HIV:High risk"
0.333333333333333	"A0A0U1RQC9"	"A0A288CFT1"	"P17386"	"HIV"	"High risk"	"HIV:High risk"
0	"A0A0U1RQC9"	"A0A288CFT1"	"P24830"	"HIV"	"High risk"	"HIV:High risk"
0.0454545454545455	"A0A0U1RQC9"	"P03120"	"P03126"	"High risk"	"High risk"	"High risk:High risk"
0.291666666666667	"A0A0U1RQC9"	"P03120"	"P04019"	"High risk"	"High risk"	"High risk:High risk"
0.148148148148148	"A0A0U1RQC9"	"P03120"	"P04601"	"High risk"	"HIV"	"HIV:High risk"
0.157894736842105	"A0A0U1RQC9"	"P03120"	"P04608"	"High risk"	"HIV"	"HIV:High risk"
0.15	"A0A0U1RQC9"	"P03120"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0	"A0A0U1RQC9"	"P03120"	"P17386"	"High risk"	"High risk"	"High risk:High risk"
0.909090909090909	"A0A0U1RQC9"	"P03120"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.473684210526316	"A0A0U1RQC9"	"P03126"	"P04019"	"High risk"	"High risk"	"High risk:High risk"
0.409090909090909	"A0A0U1RQC9"	"P03126"	"P04601"	"High risk"	"HIV"	"HIV:High risk"
0.142857142857143	"A0A0U1RQC9"	"P03126"	"P04608"	"High risk"	"HIV"	"HIV:High risk"
0.4	"A0A0U1RQC9"	"P03126"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0.434782608695652	"A0A0U1RQC9"	"P03126"	"P17386"	"High risk"	"High risk"	"High risk:High risk"
0.0888888888888889	"A0A0U1RQC9"	"P03126"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.333333333333333	"A0A0U1RQC9"	"P04019"	"P04601"	"High risk"	"HIV"	"HIV:High risk"
0.375	"A0A0U1RQC9"	"P04019"	"P04608"	"High risk"	"HIV"	"HIV:High risk"
0.705882352941177	"A0A0U1RQC9"	"P04019"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0.37037037037037	"A0A0U1RQC9"	"P04019"	"P17386"	"High risk"	"High risk"	"High risk:High risk"
0.285714285714286	"A0A0U1RQC9"	"P04019"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.368421052631579	"A0A0U1RQC9"	"P04601"	"P04608"	"HIV"	"HIV"	"HIV:HIV"
0.3	"A0A0U1RQC9"	"P04601"	"P06463"	"HIV"	"High risk"	"HIV:High risk"
0.0606060606060606	"A0A0U1RQC9"	"P04601"	"P17386"	"HIV"	"High risk"	"HIV:High risk"
0.181818181818182	"A0A0U1RQC9"	"P04601"	"P24830"	"HIV"	"High risk"	"HIV:High risk"
0.416666666666667	"A0A0U1RQC9"	"P04608"	"P06463"	"HIV"	"High risk"	"HIV:High risk"
0	"A0A0U1RQC9"	"P04608"	"P17386"	"HIV"	"High risk"	"HIV:High risk"
0.153846153846154	"A0A0U1RQC9"	"P04608"	"P24830"	"HIV"	"High risk"	"HIV:High risk"
0.631578947368421	"A0A0U1RQC9"	"P06463"	"P17386"	"High risk"	"High risk"	"High risk:High risk"
0.146341463414634	"A0A0U1RQC9"	"P06463"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0	"A0A0U1RQC9"	"P17386"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.692307692307692	"B1AHL2"	"P03126"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0	"B1AHL2"	"P03126"	"P17386"	"High risk"	"High risk"	"High risk:High risk"
0.16	"B1AHL2"	"P06463"	"P17386"	"High risk"	"High risk"	"High risk:High risk"
0.133333333333333	"P17676"	"P03120"	"P04608"	"High risk"	"HIV"	"HIV:High risk"
0.19047619047619	"P17676"	"P03120"	"P06790"	"High risk"	"High risk"	"High risk:High risk"
0.2	"P17676"	"P04608"	"P06790"	"HIV"	"High risk"	"HIV:High risk"
0.64	"P17936"	"P03129"	"P06429"	"High risk"	"High risk"	"High risk:High risk"
0	"E9PFW3"	"P04591"	"P04601"	"HIV"	"HIV"	"HIV:HIV"
0.5	"E9PFW3"	"P04591"	"P18092"	"HIV"	"HIV"	"HIV:HIV"
0	"E9PFW3"	"P04601"	"P18092"	"HIV"	"HIV"	"HIV:HIV"
0.444444444444444	"H0YBZ2"	"P18099"	"Q9WB91"	"HIV"	"HIV"	"HIV:HIV"
0.666666666666667	"P18887"	"P03126"	"P06462"	"High risk"	"High risk"	"High risk:High risk"
0.225352112676056	"P20226"	"A0A288CFT1"	"P03120"	"HIV"	"High risk"	"HIV:High risk"
0.586666666666667	"P20226"	"A0A288CFT1"	"P03129"	"HIV"	"High risk"	"HIV:High risk"
0.246153846153846	"P20226"	"A0A288CFT1"	"P04015"	"HIV"	"High risk"	"HIV:High risk"
0.742857142857143	"P20226"	"A0A288CFT1"	"P04608"	"HIV"	"HIV"	"HIV:HIV"
0.28125	"P20226"	"A0A288CFT1"	"P06423"	"HIV"	"High risk"	"HIV:High risk"
0.753623188405797	"P20226"	"A0A288CFT1"	"P06463"	"HIV"	"High risk"	"HIV:High risk"
0.242424242424242	"P20226"	"A0A288CFT1"	"P06790"	"HIV"	"High risk"	"HIV:High risk"
0.266666666666667	"P20226"	"A0A288CFT1"	"P24830"	"HIV"	"High risk"	"HIV:High risk"
0.5	"P20226"	"P03120"	"P03129"	"High risk"	"High risk"	"High risk:High risk"
0.838709677419355	"P20226"	"P03120"	"P04015"	"High risk"	"High risk"	"High risk:High risk"
0.298507462686567	"P20226"	"P03120"	"P04608"	"High risk"	"HIV"	"HIV:High risk"
0.786885245901639	"P20226"	"P03120"	"P06423"	"High risk"	"High risk"	"High risk:High risk"
0.363636363636364	"P20226"	"P03120"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0.857142857142857	"P20226"	"P03120"	"P06790"	"High risk"	"High risk"	"High risk:High risk"
0.596491228070175	"P20226"	"P03120"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.454545454545455	"P20226"	"P03129"	"P04015"	"High risk"	"High risk"	"High risk:High risk"
0.619718309859155	"P20226"	"P03129"	"P04608"	"High risk"	"HIV"	"HIV:High risk"
0.523076923076923	"P20226"	"P03129"	"P06423"	"High risk"	"High risk"	"High risk:High risk"
0.685714285714286	"P20226"	"P03129"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0.477611940298507	"P20226"	"P03129"	"P06790"	"High risk"	"High risk"	"High risk:High risk"
0.426229508196721	"P20226"	"P03129"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.262295081967213	"P20226"	"P04015"	"P04608"	"High risk"	"HIV"	"HIV:High risk"
0.763636363636364	"P20226"	"P04015"	"P06423"	"High risk"	"High risk"	"High risk:High risk"
0.333333333333333	"P20226"	"P04015"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0.842105263157895	"P20226"	"P04015"	"P06790"	"High risk"	"High risk"	"High risk:High risk"
0.588235294117647	"P20226"	"P04015"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.3	"P20226"	"P04608"	"P06423"	"HIV"	"High risk"	"HIV:High risk"
0.707692307692308	"P20226"	"P04608"	"P06463"	"HIV"	"High risk"	"HIV:High risk"
0.290322580645161	"P20226"	"P04608"	"P06790"	"HIV"	"High risk"	"HIV:High risk"
0.321428571428571	"P20226"	"P04608"	"P24830"	"HIV"	"High risk"	"HIV:High risk"
0.406779661016949	"P20226"	"P06423"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0.714285714285714	"P20226"	"P06423"	"P06790"	"High risk"	"High risk"	"High risk:High risk"
0.76	"P20226"	"P06423"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.39344262295082	"P20226"	"P06463"	"P06790"	"High risk"	"High risk"	"High risk:High risk"
0.4	"P20226"	"P06463"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0.653846153846154	"P20226"	"P06790"	"P24830"	"High risk"	"High risk"	"High risk:High risk"
0	"P20248"	"P03129"	"P04608"	"High risk"	"HIV"	"HIV:High risk"
0.476190476190476	"P20248"	"P03129"	"P06788"	"High risk"	"High risk"	"High risk:High risk"
0.536585365853659	"P20248"	"P04608"	"P06788"	"HIV"	"High risk"	"HIV:High risk"
0.0833333333333333	"P20618"	"P03126"	"P04608"	"High risk"	"HIV"	"HIV:High risk"
0.444444444444444	"P20618"	"P03126"	"P06427"	"High risk"	"High risk"	"High risk:High risk"
0	"P20618"	"P03126"	"P06429"	"High risk"	"High risk"	"High risk:High risk"
0.285714285714286	"P20618"	"P03126"	"P06463"	"High risk"	"High risk"	"High risk:High risk"
0.4	"P20618"	"P03126"	"P06464"	"High risk"	"High risk"	"High risk:High risk"
